Time,VitaminC (mg/dL),Glucose (mg/dL)
2023-12-21 00:23:45,5.024252737355777,90.28384012816703
2023-12-21 00:23:50,4.887447059812439,87.03610279862264
2023-12-21 00:23:55,4.832572930072826,89.01345143768725
2023-12-21 00:24:00,4.898790559664218,90.66731270602428
2023-12-21 00:24:05,5.143807912330698,89.84066109375195
2023-12-21 00:24:10,4.991846043607531,86.98751873858721
2023-12-21 00:24:15,4.958680530323941,91.77521763114324
2023-12-21 00:24:20,4.951550822915087,87.88842653303105
2023-12-21 00:24:25,5.022470749812833,89.97355106294756
2023-12-21 00:24:30,4.922335224722657,87.69704537515673
2023-12-21 00:24:35,4.97890467606603,87.54621169627829
2023-12-21 00:24:40,4.86229187785872,94.148536339227
2023-12-21 00:24:45,4.967596143884787,90.8114516447934
2023-12-21 00:24:50,4.903897938542281,89.81549278493725
2023-12-21 00:24:55,5.395914262424323,93.52040594301216
2023-12-21 00:25:00,4.9320859302242015,91.40739231012259
2023-12-21 00:25:05,5.125352651830374,91.43435764028087
2023-12-21 00:25:10,5.066535373057164,88.01496943880514
2023-12-21 00:25:15,4.990367962330363,88.32251463461733
2023-12-21 00:25:20,4.878912087609155,92.39555826189134
2023-12-21 00:25:25,5.041950798415738,89.91531656003697
2023-12-21 00:25:30,5.046606679910783,90.98218484141222
2023-12-21 00:25:35,5.073669373938134,90.5536100049358
2023-12-21 00:25:40,4.921271152973765,91.3130506242015
2023-12-21 00:25:45,5.03554556789973,93.02339484901734
2023-12-21 00:25:50,4.929586732820881,91.28837269085274
2023-12-21 00:25:55,5.135627076837305,89.3203201277964
2023-12-21 00:26:00,4.9379525322040285,89.57887722116105
2023-12-21 00:26:05,4.966227339953236,89.39160267051433
2023-12-21 00:26:10,5.008750986366312,91.34096090876378
2023-12-21 00:26:15,4.985681092453296,92.48135541577662
2023-12-21 00:26:20,4.885166353232384,93.18643153356247
2023-12-21 00:26:25,5.003757084010538,90.67372616531593
2023-12-21 00:26:30,4.855959878386277,91.25916498228658
2023-12-21 00:26:35,5.007852164437406,92.29232507175577
2023-12-21 00:26:40,4.998622723126284,88.93127758841293
2023-12-21 00:26:45,5.080300019490073,88.25990869048839
2023-12-21 00:26:50,5.0593480766173275,92.41463958228213
2023-12-21 00:26:55,5.043198945236764,87.74173191960483
2023-12-21 00:27:00,5.205051653052653,89.37213801509021
2023-12-21 00:27:05,4.966545417499705,91.36684403296529
2023-12-21 00:27:10,4.959048660858582,90.79651507563901
2023-12-21 00:27:15,5.045252678995614,90.96319684538246
2023-12-21 00:27:20,4.988828372585019,88.13555714296962
2023-12-21 00:27:25,4.922497014476988,91.65078172643604
2023-12-21 00:27:30,4.961812828278906,89.396248151544
2023-12-21 00:27:35,4.949275034919567,93.88318534986159
2023-12-21 00:27:40,5.157016576964858,90.97231601909138
2023-12-21 00:27:45,5.092285080347787,91.27973695074935
2023-12-21 00:27:50,4.739574173701643,93.30662786090627
2023-12-21 00:27:55,4.948970087054145,89.65763692526602
2023-12-21 00:28:00,4.955732335512249,92.057098159682
2023-12-21 00:28:05,5.011958643576357,85.61170423391184
2023-12-21 00:28:10,4.9244017488776715,90.3546175593593
2023-12-21 00:28:15,4.931462128018967,88.000554070448
2023-12-21 00:28:20,5.083433719005804,90.64897834648319
2023-12-21 00:28:25,5.1616466944429895,91.87923654268596
2023-12-21 00:28:30,4.842403676315063,90.3589064458251
2023-12-21 00:28:35,5.221950638212866,85.1084584618273
2023-12-21 00:28:40,4.952075613011091,89.9726898972779
2023-12-21 00:28:45,5.253861288308915,90.65977523281033
2023-12-21 00:28:50,5.062947937279596,93.96058652528657
2023-12-21 00:28:55,4.931672389291609,93.03097075978388
2023-12-21 00:29:00,5.055347986471796,91.55612615351458
2023-12-21 00:29:05,4.998303135891741,90.73127273602648
2023-12-21 00:29:10,4.966146963748142,85.24661016389953
2023-12-21 00:29:15,4.931026808534387,89.65447334153198
2023-12-21 00:29:20,5.002209371699626,91.93894050335406
2023-12-21 00:29:25,5.149686541758424,91.36110385721436
2023-12-21 00:29:30,5.035136086741031,87.96831405110451
2023-12-21 00:29:35,5.015123824259571,88.15490273683997
2023-12-21 00:29:40,5.005378641967457,87.68808750130546
2023-12-21 00:29:45,4.969728871209156,91.609352240334
2023-12-21 00:29:50,4.93444355344952,90.78556705524406
2023-12-21 00:29:55,5.0414963293588215,91.69073476857842
2023-12-21 00:30:00,4.957469534916079,92.74562149212481
2023-12-21 00:30:05,5.093608063538639,90.71763939539528
2023-12-21 00:30:10,5.035563708684386,89.31749311746631
2023-12-21 00:30:15,5.149223802422136,89.9574949597336
2023-12-21 00:30:20,5.045443000925088,90.84252695009177
2023-12-21 00:30:25,5.0467375249264625,89.70648313565731
2023-12-21 00:30:30,5.011576892881506,88.5724930739388
2023-12-21 00:30:35,5.031065501239888,88.12209778344274
2023-12-21 00:30:40,5.0556429960712315,90.23082692062955
2023-12-21 00:30:45,4.95328295672944,92.37917436446337
2023-12-21 00:30:50,4.930525018724538,90.86718067663362
2023-12-21 00:30:55,4.9275384774486595,90.33325484065598
2023-12-21 00:31:00,4.8064286241454015,88.18124005780115
2023-12-21 00:31:05,5.049133980410549,93.11669598981398
2023-12-21 00:31:10,4.898506517057845,88.04436452633661
2023-12-21 00:31:15,5.103318945723674,94.29856082880013
2023-12-21 00:31:20,5.17982399056374,89.47749758111622
2023-12-21 00:31:25,4.892511697500651,89.8295287971735
2023-12-21 00:31:30,5.023037284929667,91.85763261985754
2023-12-21 00:31:35,5.061962035143639,94.98080148250611
2023-12-21 00:31:40,4.823336548637041,91.23352702574375
2023-12-21 00:31:45,4.899499880255573,86.97810041338784
2023-12-21 00:31:50,5.114759429816652,88.94646176439485
2023-12-21 00:31:55,5.010241983785101,89.84616467778915
2023-12-21 00:32:00,4.933808129117502,88.82619768638656
2023-12-21 00:32:05,5.219336457264406,91.62970271360405
2023-12-21 00:32:10,5.114093077358913,88.41899951765816
2023-12-21 00:32:15,4.994872690615334,88.70228915718147
2023-12-21 00:32:20,5.114571536055492,88.44650032669044
2023-12-21 00:32:25,23.090355506307468,90.75011288517263
2023-12-21 00:32:30,22.84447596990066,87.0523171424193
2023-12-21 00:32:35,22.847213679994695,86.25784674193001
2023-12-21 00:32:40,22.07654412676084,89.31308992536857
2023-12-21 00:32:45,22.73955142702242,88.69682138668679
2023-12-21 00:32:50,22.937327395604477,89.82103278469998
2023-12-21 00:32:55,22.715138026020767,90.82669745691834
2023-12-21 00:33:00,23.263297797730942,90.60485860710813
2023-12-21 00:33:05,23.27644263572457,88.23668685699474
2023-12-21 00:33:10,23.388890290169474,90.72630456881501
2023-12-21 00:33:15,23.18068217170566,92.01796730854876
2023-12-21 00:33:20,23.713131836607797,87.93855803318621
2023-12-21 00:33:25,22.960926952312665,88.00428724103949
2023-12-21 00:33:30,23.439276360136017,91.00621128418213
2023-12-21 00:33:35,22.74652195479427,90.06140237616997
2023-12-21 00:33:40,23.808463557031182,90.48012678266495
2023-12-21 00:33:45,22.756546190981087,89.3334870049408
2023-12-21 00:33:50,23.668586026780364,90.82979021188056
2023-12-21 00:33:55,24.15364258562025,93.9594552640635
2023-12-21 00:34:00,23.708293420652325,89.40177179996978
2023-12-21 00:34:05,23.534632815270594,86.9038974960156
2023-12-21 00:34:10,23.130163866815735,89.26077829839197
2023-12-21 00:34:15,23.25987907080704,90.42067782546
2023-12-21 00:34:20,23.690565026395987,89.62443319301867
2023-12-21 00:34:25,24.07377032312332,91.84647832074876
2023-12-21 00:34:30,24.05269536198874,88.54495138865917
2023-12-21 00:34:35,24.182386794883307,91.84451624978807
2023-12-21 00:34:40,23.018797595753984,85.63912762882511
2023-12-21 00:34:45,22.997582138932707,89.86444633732508
2023-12-21 00:34:50,23.81698571766662,92.19741681112734
2023-12-21 00:34:55,24.600067121028733,90.86403196993044
2023-12-21 00:35:00,25.04629617180793,89.6641921351832
2023-12-21 00:35:05,23.19772035016918,88.5170001247672
2023-12-21 00:35:10,25.10395968420453,90.63720867966944
2023-12-21 00:35:15,23.431322564512147,90.40590052285725
2023-12-21 00:35:20,24.429729058313118,93.18322754541181
2023-12-21 00:35:25,23.729101464530018,86.46349537273018
2023-12-21 00:35:30,24.026519242447012,89.74402210714872
2023-12-21 00:35:35,25.442962416136,93.18948454783609
2023-12-21 00:35:40,24.6316758793445,91.06390810993972
2023-12-21 00:35:45,24.090914922036678,89.04238392469104
2023-12-21 00:35:50,24.94203326358074,88.18916045288782
2023-12-21 00:35:55,24.268723769440214,89.25227872174612
2023-12-21 00:36:00,24.353236904278745,90.30511898143877
2023-12-21 00:36:05,25.32927267211686,89.42901782748528
2023-12-21 00:36:10,24.185435052019137,90.11812187692126
2023-12-21 00:36:15,25.212498040223778,93.4917660233863
2023-12-21 00:36:20,25.261628437741386,89.06554221844482
2023-12-21 00:36:25,24.322216086454763,84.23176720720193
2023-12-21 00:36:30,24.061665493982275,91.38337767258459
2023-12-21 00:36:35,24.759101761393286,92.9362804509536
2023-12-21 00:36:40,24.932254187796932,90.82317798457383
2023-12-21 00:36:45,25.1168811257596,86.1210502381375
2023-12-21 00:36:50,25.320911210022995,89.09236720195425
2023-12-21 00:36:55,25.149965997319935,91.83069077928508
2023-12-21 00:37:00,25.498853342258002,90.65667369976353
2023-12-21 00:37:05,24.720899858944755,91.08244836180207
2023-12-21 00:37:10,24.93240265251789,90.41099647844281
2023-12-21 00:37:15,25.71476178998336,90.71017924653576
2023-12-21 00:37:20,25.688145831744485,91.00100900585598
2023-12-21 00:37:25,23.980155193456078,136.1133487354299
2023-12-21 00:37:30,25.305845541143768,137.62273145998597
2023-12-21 00:37:35,25.84886174917399,133.32333714226576
2023-12-21 00:37:40,25.772242892352605,136.49951544166163
2023-12-21 00:37:45,25.813096190245446,136.5919070461541
2023-12-21 00:37:50,25.017724322264602,136.08192847594427
2023-12-21 00:37:55,25.08712857390875,136.9833869497193
2023-12-21 00:38:00,25.402410070418295,138.21915215135598
2023-12-21 00:38:05,25.959681031604543,135.51261156688085
2023-12-21 00:38:10,25.64966312747076,139.77938662785098
2023-12-21 00:38:15,25.799931658882155,142.0467003320505
2023-12-21 00:38:20,24.86867199619469,135.00867626694023
2023-12-21 00:38:25,25.63277804778794,137.56440695782834
2023-12-21 00:38:30,25.429753940869475,135.69849418806274
2023-12-21 00:38:35,26.463030187604026,140.29694755366071
2023-12-21 00:38:40,26.317964464832492,137.34330694718733
2023-12-21 00:38:45,26.419279187072956,138.60497645362733
2023-12-21 00:38:50,25.858540232581856,138.46710951218668
2023-12-21 00:38:55,25.192227348656402,133.4211957414382
2023-12-21 00:39:00,26.27071845799075,137.60662867505002
2023-12-21 00:39:05,26.44858352193497,136.42934586710192
2023-12-21 00:39:10,26.895891935136056,138.6625509187086
2023-12-21 00:39:15,26.315109254157488,133.62216318386174
2023-12-21 00:39:20,25.99832939705608,137.5986830686563
2023-12-21 00:39:25,27.185697646874775,138.63191509875668
2023-12-21 00:39:30,26.568945019133064,138.76923029241289
2023-12-21 00:39:35,26.875060159123105,141.35930510632352
2023-12-21 00:39:40,26.59554684319591,140.40667833713
2023-12-21 00:39:45,26.535035579838404,138.89236293200332
2023-12-21 00:39:50,27.153083944920578,138.9178737426796
2023-12-21 00:39:55,25.77406260582078,138.86352459696738
2023-12-21 00:40:00,26.771225715606548,137.685985908267
2023-12-21 00:40:05,26.891116803336818,138.25670936459113
2023-12-21 00:40:10,27.12797299129692,140.7242309456533
2023-12-21 00:40:15,27.116332965494145,140.25779363757616
2023-12-21 00:40:20,26.56418031262586,140.79506679127937
2023-12-21 00:40:25,26.8726943989152,138.631707227123
2023-12-21 00:40:30,27.196853156568043,140.50684889877084
2023-12-21 00:40:35,26.89790102870469,136.8933351247999
2023-12-21 00:40:40,26.610274712258224,143.51906559413558
2023-12-21 00:40:45,26.973852807732456,137.3347805675197
2023-12-21 00:40:50,27.02467944522898,138.74858140149573
2023-12-21 00:40:55,27.160770751307275,137.13092745864836
2023-12-21 00:41:00,26.882343630522527,140.74965365591262
2023-12-21 00:41:05,26.96566862227518,137.5641847159458
2023-12-21 00:41:10,27.89050502094723,140.6628737017281
2023-12-21 00:41:15,27.613649490738208,135.56151666710718
2023-12-21 00:41:20,27.626892028928467,140.04120195268834
2023-12-21 00:41:25,27.576549107514087,141.59671268794918
2023-12-21 00:41:30,26.90654048363101,140.79078402290617
2023-12-21 00:41:35,29.236672929041795,141.5366219581424
2023-12-21 00:41:40,27.251506548680517,139.40019453252492
2023-12-21 00:41:45,28.52538888180395,141.52327025019085
2023-12-21 00:41:50,27.80098707380805,140.851164963392
2023-12-21 00:41:55,28.319258418580823,140.35820776844784
2023-12-21 00:42:00,28.24063374210742,140.78509485803312
2023-12-21 00:42:05,27.793629624980912,139.75863072640857
2023-12-21 00:42:10,27.266124929950173,139.84607236481006
2023-12-21 00:42:15,27.592711580788265,138.97105394383536
2023-12-21 00:42:20,27.937071454086155,140.12091044123795
2023-12-21 00:42:25,28.00615799788231,139.724030969836
2023-12-21 00:42:30,28.274659229627,139.82744521884098
2023-12-21 00:42:35,28.507046421547155,140.21428565770424
2023-12-21 00:42:40,27.74050243725541,142.36363609982487
2023-12-21 00:42:45,28.15985834779024,137.88690501302102
2023-12-21 00:42:50,28.158558883938635,142.74850421643004
2023-12-21 00:42:55,28.659246985372963,143.1686208798329
2023-12-21 00:43:00,27.708599342782815,139.0744603891885
2023-12-21 00:43:05,28.116291152864395,140.75929064090062
2023-12-21 00:43:10,27.83673036252081,138.38551546432814
2023-12-21 00:43:15,27.689348699990433,139.61939429198978
2023-12-21 00:43:20,28.54916219504735,138.07098964128275
2023-12-21 00:43:25,28.4627580860485,140.72973735215635
2023-12-21 00:43:30,29.476631724960747,136.10209958289562
2023-12-21 00:43:35,29.1390335626036,136.21129463950567
2023-12-21 00:43:40,28.092805929749375,140.730757286015
2023-12-21 00:43:45,28.13255458785636,139.68267967406734
2023-12-21 00:43:50,29.225428233622875,139.78459352965703
2023-12-21 00:43:55,28.59872498917023,138.493573375397
2023-12-21 00:44:00,28.710456724070838,137.73273226233465
2023-12-21 00:44:05,29.848105313495854,137.8608478821809
2023-12-21 00:44:10,28.552137382898554,138.48895418033777
2023-12-21 00:44:15,29.012144229519382,138.12514337683905
2023-12-21 00:44:20,29.208029094446353,141.75824691371804
2023-12-21 00:44:25,28.435436920139864,140.24096571064698
2023-12-21 00:44:30,29.996303133161323,137.687477428726
2023-12-21 00:44:35,28.989154278100933,140.15453376104034
2023-12-21 00:44:40,29.542225558584533,140.5128590919262
2023-12-21 00:44:45,28.954105601653318,142.1909412888782
2023-12-21 00:44:50,29.45971257903448,138.85897823851514
2023-12-21 00:44:55,29.179290357539934,137.8125021747567
2023-12-21 00:45:00,29.468529854390138,138.8556067034893
2023-12-21 00:45:05,28.79459744519189,137.01607921108157
2023-12-21 00:45:10,29.33569250126535,139.65429900304173
2023-12-21 00:45:15,28.05889524023128,137.2195470656998
2023-12-21 00:45:20,30.909880215117038,139.29436745735927
2023-12-21 00:45:25,29.18000058440602,137.0061847929631
2023-12-21 00:45:30,30.231990561635392,144.22339946307403
2023-12-21 00:45:35,29.689456596554077,137.11035995654348
2023-12-21 00:45:40,29.965563501539236,137.96708570694022
2023-12-21 00:45:45,30.623049635587453,138.29158415126167
2023-12-21 00:45:50,28.97442175608047,136.96169974387476
2023-12-21 00:45:55,29.569772869860703,138.86333387386878
2023-12-21 00:46:00,29.405425827985777,136.52410868419008
2023-12-21 00:46:05,29.79557331017787,133.51921899191083
2023-12-21 00:46:10,30.129296526817296,139.35729455838174
2023-12-21 00:46:15,30.18765825175429,134.6208874394017
2023-12-21 00:46:20,30.34439756597667,137.56641427556173
2023-12-21 00:46:25,29.61678123431386,140.7898915091335
2023-12-21 00:46:30,30.208966026719818,134.4641396072794
2023-12-21 00:46:35,29.578528306150336,134.5161016690024
2023-12-21 00:46:40,30.648407247705347,136.6546068285582
2023-12-21 00:46:45,30.408234102295484,135.8630530924128
2023-12-21 00:46:50,30.02902738347731,137.33102532678217
2023-12-21 00:46:55,30.88448167590583,140.96653737354293
2023-12-21 00:47:00,31.411937032578784,133.7275775403976
2023-12-21 00:47:05,29.848024353315438,138.80446395780052
2023-12-21 00:47:10,29.99136505076547,135.02651808545954
2023-12-21 00:47:15,30.58970957304717,136.5793911881834
2023-12-21 00:47:20,31.348946037945343,137.49101295862766
